postcode,locality,state,latitude,longitude,lgaregion,lgacode
2251,PICKETTS VALLEY,NSW,-33.457,151.41,Central Coast (NSW),11650
2251,SARATOGA,NSW,-33.475,151.348,Central Coast (NSW),11650
2251,YATTALUNGA,NSW,-33.4686568,151.3662283,Central Coast (NSW),11650
2252,CENTRAL COAST MC,NSW,-33.3208,151.234,Central Coast (NSW),11650
2256,BLACKWALL,NSW,-33.503,151.326,Central Coast (NSW),11650
2256,HORSFIELD BAY,NSW,-33.492,151.304,Central Coast (NSW),11650
2256,KOOLEWONG,NSW,-33.466,151.318,Central Coast (NSW),11650
2256,LITTLE WOBBY,NSW,-33.545041,151.2504554,Central Coast (NSW),11650
2256,PATONGA,NSW,-33.549383,151.2705745,Central Coast (NSW),11650
2256,PEARL BEACH,NSW,-33.542,151.308,Central Coast (NSW),11650
2256,PHEGANS BAY,NSW,-33.488,151.31,Central Coast (NSW),11650
2256,WONDABYNE,NSW,-33.5015847,151.2388776,Central Coast (NSW),11650
2256,WOY WOY,NSW,-33.49,151.32,Central Coast (NSW),11650
2256,WOY WOY BAY,NSW,-33.484,151.314,Central Coast (NSW),11650
2257,BOOKER BAY,NSW,-33.508,151.346,Central Coast (NSW),11650
2257,BOX HEAD,NSW,-33.5318421,151.3546901,Central Coast (NSW),11650
2257,DALEYS POINT,NSW,-33.503,151.347,Central Coast (NSW),11650
2257,EMPIRE BAY,NSW,-33.49,151.36,Central Coast (NSW),11650
2257,ETTALONG BEACH,NSW,-33.515,151.335,Central Coast (NSW),11650
2257,HARDYS BAY,NSW,-33.5274036,151.3545607,Central Coast (NSW),11650
2257,KILLCARE,NSW,-33.5195114,151.3589359,Central Coast (NSW),11650
2257,KILLCARE HEIGHTS,NSW,-33.5239107,151.3764381,Central Coast (NSW),11650
2257,PRETTY BEACH,NSW,-33.528,151.347,Central Coast (NSW),11650
2257,ST HUBERTS ISLAND,NSW,-33.499,151.351,Central Coast (NSW),11650
2257,UMINA BEACH,NSW,-33.528746,151.307503,Central Coast (NSW),11650
2257,WAGSTAFFE,NSW,-33.524,151.343,Central Coast (NSW),11650
2258,FOUNTAINDALE,NSW,-33.34,151.393,Central Coast (NSW),11650
2258,KANGY ANGY,NSW,-33.324,151.385,Central Coast (NSW),11650
2258,OURIMBAH,NSW,-33.3561169,151.3694311,Central Coast (NSW),11650
2258,PALM GROVE,NSW,-33.324,151.31,Central Coast (NSW),11650
2258,PALMDALE,NSW,-33.332,151.368,Central Coast (NSW),11650
2259,ALISON,NSW,-33.265,151.398,Cessnock,11720
2259,BUSHELLS RIDGE,NSW,-33.199,151.468,Cessnock,11720
2259,CEDAR BRUSH CREEK,NSW,-33.16931,151.245218,Cessnock,11720
2259,CHAIN VALLEY BAY,NSW,-33.169,151.575,Cessnock,11720
2259,CRANGAN BAY,NSW,-33.174,151.593,Cessnock,11720
2259,DOORALONG,NSW,-33.182,151.351,Cessnock,11720
2259,DURREN DURREN,NSW,-33.182,151.385,Cessnock,11720
2259,FRAZER PARK,NSW,-33.1841798,151.6177168,Cessnock,11720
2259,FREEMANS,NSW,-33.201811,151.5924526,Cessnock,11720
2259,GWANDALAN,NSW,-33.132,151.585,Cessnock,11720
2259,HALLORAN,NSW,-33.23,151.439,Cessnock,11720
2259,HAMLYN TERRACE,NSW,-33.255,151.473,Cessnock,11720
2259,JILLIBY,NSW,-33.249,151.385,Cessnock,11720
2259,KANWAL,NSW,-33.265,151.485,Cessnock,11720
2259,KIAR,NSW,-33.207,151.443,Cessnock,11720
2259,KINGFISHER SHORES,NSW,-33.1682,151.556,Cessnock,11720
2259,LAKE MUNMORAH,NSW,-33.1923043,151.5749274,Cessnock,11720
2259,LEMON TREE,NSW,-33.148,151.368,Cessnock,11720
2259,LITTLE JILLIBY,NSW,-33.24,151.36,Cessnock,11720
2259,MANNERING PARK,NSW,-33.148,151.535,Cessnock,11720
2259,MARDI,NSW,-33.29,151.41,Cessnock,11720
2259,MOONEE,NSW,-33.174,151.626,Cessnock,11720
2259,POINT WOLSTONCROFT,NSW,-33.1250604,151.5831859,Cessnock,11720
2259,RAVENSDALE,NSW,-33.1699044,151.3015895,Cessnock,11720
2259,ROCKY POINT,NSW,-33.2933617,151.4705447,Cessnock,11720
2259,SOUTH TACOMA,NSW,-33.296,151.453,Cessnock,11720
2259,SUMMERLAND POINT,NSW,-33.132,151.568,Cessnock,11720
2259,TACOMA,NSW,-33.299,151.468,Cessnock,11720
2259,TACOMA SOUTH,NSW,-33.296,151.453,Cessnock,11720
2259,TUGGERAH,NSW,-33.299,151.435,Cessnock,11720
2259,TUGGERAWONG,NSW,-33.2838797,151.4712744,Cessnock,11720
2259,WADALBA,NSW,-33.273,151.468,Cessnock,11720
2259,WALLARAH,NSW,-33.223,151.465,Cessnock,11720
2259,WARNERVALE,NSW,-33.249,151.431,Cessnock,11720
2259,WATANOBBI,NSW,-33.269,151.426,Cessnock,11720
2259,WOONGARRAH,NSW,-33.232,151.468,Cessnock,11720
2259,WYBUNG,NSW,-33.1924954,151.6047185,Cessnock,11720
2259,WYEE,NSW,-33.182,151.485,Cessnock,11720
2259,WYEE POINT,NSW,-33.14,151.526,Cessnock,11720
2259,WYONG,NSW,-33.282,151.418,Cessnock,11720
2259,WYONG CREEK,NSW,-33.263011,151.3414356,Cessnock,11720
2259,WYONGAH,NSW,-33.273,151.485,Cessnock,11720
2259,YARRAMALONG,NSW,-33.223,151.285,Cessnock,11720
2260,ERINA HEIGHTS,NSW,-33.4256289,151.4099893,Central Coast (NSW),11650
2260,FORRESTERS BEACH,NSW,-33.407,151.476,Central Coast (NSW),11650
2260,NORTH AVOCA,NSW,-33.457,151.435,Central Coast (NSW),11650
2260,TERRIGAL,NSW,-33.448011,151.444461,Central Coast (NSW),11650
2260,WAMBERAL,NSW,-33.418,151.443,Central Coast (NSW),11650
2261,BATEAU BAY,NSW,-33.382,151.485,Central Coast (NSW),11650
2261,BAY VILLAGE,NSW,-33.376015,151.4738914,Central Coast (NSW),11650
2261,BERKELEY VALE,NSW,-33.34,151.435,Central Coast (NSW),11650
2261,BLUE BAY,NSW,-33.353,151.501,Central Coast (NSW),11650
2261,CHITTAWAY BAY,NSW,-33.3273927,151.4391698,Central Coast (NSW),11650
2261,CHITTAWAY POINT,NSW,-33.3211239,151.4450066,Central Coast (NSW),11650
2261,GLENNING VALLEY,NSW,-33.348,151.418,Central Coast (NSW),11650
2261,KILLARNEY VALE,NSW,-33.365,151.46,Central Coast (NSW),11650
2261,LONG JETTY,NSW,-33.357,151.485,Central Coast (NSW),11650
2261,MAGENTA,NSW,-33.299,151.543,Central Coast (NSW),11650
2261,SHELLY BEACH,NSW,-33.3699595,151.4858695,Central Coast (NSW),11650
2261,THE ENTRANCE,NSW,-33.347222,151.496111,Central Coast (NSW),11650
2261,THE ENTRANCE NORTH,NSW,-33.3312655,151.5063048,Central Coast (NSW),11650
2261,TOOWOON BAY,NSW,-33.362571,151.4975465,Central Coast (NSW),11650
2261,TUMBI UMBI,NSW,-33.365,151.443,Central Coast (NSW),11650
2262,BLUE HAVEN,NSW,-33.2110229,151.504845,Central Coast (NSW),11650
2262,BUDGEWOI,NSW,-33.234,151.557,Central Coast (NSW),11650
2262,BUDGEWOI PENINSULA,NSW,-33.217778,151.5854046,Central Coast (NSW),11650
2262,BUFF POINT,NSW,-33.232,151.535,Central Coast (NSW),11650
2262,COLONGRA,NSW,-33.207,151.543,Central Coast (NSW),11650
2262,DOYALSON,NSW,-33.199,151.518,Central Coast (NSW),11650
2262,DOYALSON NORTH,NSW,-33.187,151.543,Central Coast (NSW),11650
2262,HALEKULANI,NSW,-33.219,151.551,Central Coast (NSW),11650
2262,SAN REMO,NSW,-33.2153793,151.5223628,Central Coast (NSW),11650
2263,CANTON BEACH,NSW,-33.2770008,151.5471829,Central Coast (NSW),11650
2263,CHARMHAVEN,NSW,-33.2268985,151.4960868,Central Coast (NSW),11650
2263,GOROKAN,NSW,-33.2537407,151.5106841,Central Coast (NSW),11650
2263,LAKE HAVEN,NSW,-33.24,151.501,Central Coast (NSW),11650
2263,NORAH HEAD,NSW,-33.2833,151.5667,Central Coast (NSW),11650
2263,NORAVILLE,NSW,-33.268863,151.5559438,Central Coast (NSW),11650
2263,TOUKLEY,NSW,-33.2624548,151.5457228,Central Coast (NSW),11650
2264,BALCOLYN,NSW,-33.0959312,151.5559438,Lake Macquarie,14650
2264,BONNELLS BAY,NSW,-33.1121392,151.5223628,Lake Macquarie,14650
2264,BRIGHTWATERS,NSW,-33.1127696,151.5457228,Lake Macquarie,14650
2264,DORA CREEK,NSW,-33.082,151.501,Lake Macquarie,14650
2264,ERARING,NSW,-33.065,151.518,Lake Macquarie,14650
2264,MANDALONG,NSW,-33.132,151.426,Lake Macquarie,14650
2264,MIRRABOOKA,NSW,-33.1140122,151.5559438,Lake Macquarie,14650
2264,MORISSET,NSW,-33.115,151.501,Lake Macquarie,14650
2264,MORISSET PARK,NSW,-33.121,151.535,Lake Macquarie,14650
2264,MYUNA BAY,NSW,-33.062,151.546,Lake Macquarie,14650
2264,SILVERWATER,NSW,-33.1044043,151.5588642,Lake Macquarie,14650
2264,SUNSHINE,NSW,-33.1129,151.562,Lake Macquarie,14650
2264,WINDERMERE PARK,NSW,-33.1159665,151.5325824,Lake Macquarie,14650
2264,YARRAWONGA PARK,NSW,-33.101509,151.5471829,Lake Macquarie,14650
2265,COORANBONG,NSW,-33.074,151.451,Cessnock,11720
2265,MARTINSVILLE,NSW,-33.057,151.41,Cessnock,11720
2267,WANGI WANGI,NSW,-33.0683359,151.5749274,Lake Macquarie,14650
2278,BARNSLEY,NSW,-32.932,151.585,Lake Macquarie,14650
2278,KILLINGWORTH,NSW,-32.9378222,151.5555788,Lake Macquarie,14650
2278,WAKEFIELD,NSW,-32.949,151.551,Lake Macquarie,14650
2280,BELMONT,NSW,-33.037,151.66,Lake Macquarie,14650
2280,BELMONT NORTH,NSW,-33.015,151.668,Lake Macquarie,14650
2280,BELMONT SOUTH,NSW,-33.052141,151.6611105,Lake Macquarie,14650
2280,CROUDACE BAY,NSW,-33.004,151.643,Lake Macquarie,14650
2280,FLORAVILLE,NSW,-33.011477,151.6640328,Lake Macquarie,14650
2280,JEWELLS,NSW,-33.0078188,151.6859512,Lake Macquarie,14650
2280,MARKS POINT,NSW,-33.06,151.651,Lake Macquarie,14650
2280,VALENTINE,NSW,-33.015,151.635,Lake Macquarie,14650
2281,BLACKSMITHS,NSW,-33.074,151.657,Lake Macquarie,14650
2281,CAMS WHARF,NSW,-33.126,151.615,Lake Macquarie,14650
2281,CATHERINE HILL BAY,NSW,-33.148,151.618,Lake Macquarie,14650
2281,CAVES BEACH,NSW,-33.1063425,151.6450391,Lake Macquarie,14650
2281,LITTLE PELICAN,NSW,-33.081,151.644,Lake Macquarie,14650
2281,MIDDLE CAMP,NSW,-33.13447,151.626476,Lake Macquarie,14650
2281,MURRAYS BEACH,NSW,-33.1160723,151.6216653,Lake Macquarie,14650
2281,NORDS WHARF,NSW,-33.1350366,151.6062932,Lake Macquarie,14650
2281,PELICAN,NSW,-33.0710868,151.6435782,Lake Macquarie,14650
2281,PINNY BEACH,NSW,-33.1189605,151.6333518,Lake Macquarie,14650
2281,SWANSEA,NSW,-33.085,151.635,Lake Macquarie,14650
2281,SWANSEA HEADS,NSW,-33.093,151.662,Lake Macquarie,14650
2282,ELEEBANA,NSW,-32.996,151.635,Lake Macquarie,14650
2282,LAKELANDS,NSW,-32.961,151.65,Lake Macquarie,14650
2282,WARNERS BAY,NSW,-32.982,151.651,Lake Macquarie,14650
2283,ARCADIA VALE,NSW,-33.062,151.587,Lake Macquarie,14650
2283,AWABA,NSW,-33.0098782,151.5449928,Lake Macquarie,14650
2283,BALMORAL,NSW,-33.0448668,151.5793085,Lake Macquarie,14650
2283,BLACKALLS PARK,NSW,-33.001,151.587,Lake Macquarie,14650
2283,BOLTON POINT,NSW,-33.003,151.615,Lake Macquarie,14650
2283,BUTTABA,NSW,-33.051,151.585,Lake Macquarie,14650
2283,CAREY BAY,NSW,-33.0263389,151.606328,Lake Macquarie,14650
2283,COAL POINT,NSW,-33.037,151.61,Lake Macquarie,14650
2283,FASSIFERN,NSW,-32.987,151.585,Lake Macquarie,14650
2283,FENNELL BAY,NSW,-32.994,151.598,Lake Macquarie,14650
2283,FISHING POINT,NSW,-33.057,151.596,Lake Macquarie,14650
2283,KILABEN BAY,NSW,-33.026111,151.592778,Lake Macquarie,14650
2283,RATHMINES,NSW,-33.0387657,151.5807689,Lake Macquarie,14650
2283,RYHOPE,NSW,-32.9895624,151.5282025,Lake Macquarie,14650
2283,TORONTO,NSW,-33.016194,151.582583,Lake Macquarie,14650
2284,ARGENTON,NSW,-32.9355575,151.6289693,Lake Macquarie,14650
2284,BOOLAROO,NSW,-32.9468443,151.6275085,Lake Macquarie,14650
2284,BOORAGUL,NSW,-32.9745052,151.6085189,Lake Macquarie,14650
2284,MARMONG POINT,NSW,-32.982,151.618,Lake Macquarie,14650
2284,SPEERS POINT,NSW,-32.963333,151.627778,Lake Macquarie,14650
2284,TERALBA,NSW,-32.965,151.601,Lake Macquarie,14650
2284,WOODRISING,NSW,-32.987,151.607,Lake Macquarie,14650
2285,CAMERON PARK,NSW,-32.905,151.609,Newcastle,15900
2285,CARDIFF,NSW,-32.9399498,151.6625717,Newcastle,15900
2285,CARDIFF HEIGHTS,NSW,-32.9367129,151.6757222,Newcastle,15900
2285,CARDIFF SOUTH,NSW,-32.953,151.662,Newcastle,15900
2285,EDGEWORTH,NSW,-32.924698,151.6216653,Newcastle,15900
2285,GLENDALE,NSW,-32.9267174,151.6508831,Newcastle,15900
2285,MACQUARIE HILLS,NSW,-32.953,151.65,Newcastle,15900
2286,HOLMESVILLE,NSW,-32.915,151.568,Lake Macquarie,14650
2286,SEAHAMPTON,NSW,-32.8854173,151.5778481,Lake Macquarie,14650
2286,WEST WALLSEND,NSW,-32.9062316,151.5756575,Lake Macquarie,14650
2287,BIRMINGHAM GARDENS,NSW,-32.89369,151.6903352,Lake Macquarie,14650
2287,ELERMORE VALE,NSW,-32.915,151.668,Lake Macquarie,14650
2287,FLETCHER,NSW,-32.865,151.635,Lake Macquarie,14650
2287,MARYLAND,NSW,-32.877801,151.6625717,Lake Macquarie,14650
2287,MINMI,NSW,-32.882,151.618,Lake Macquarie,14650
2287,RANKIN PARK,NSW,-32.9252039,151.6815673,Lake Macquarie,14650
2287,SUMMER HILL,NSW,-33.891841,151.1379367,Lake Macquarie,14650
2287,WALLSEND,NSW,-32.898,151.668,Lake Macquarie,14650
2287,WALLSEND DC,NSW,-32.9022,151.667,Lake Macquarie,14650
2287,WALLSEND SOUTH,NSW,-32.9206376,151.6754926,Lake Macquarie,14650
2289,ADAMSTOWN,NSW,-32.93435,151.72584,Lake Macquarie,14650
2289,ADAMSTOWN HEIGHTS,NSW,-32.9477051,151.7151801,Lake Macquarie,14650
2289,GARDEN SUBURB,NSW,-32.9442636,151.680106,Lake Macquarie,14650
2289,HIGHFIELDS,NSW,-32.9564087,151.7137185,Lake Macquarie,14650
2289,KOTARA,NSW,-32.9433965,151.6976421,Lake Macquarie,14650
2289,KOTARA FAIR,NSW,-32.9423,151.711,Lake Macquarie,14650
2289,KOTARA SOUTH,NSW,-32.951,151.691,Lake Macquarie,14650
2290,BENNETTS GREEN,NSW,-32.993,151.693,Lake Macquarie,14650
2290,CHARLESTOWN,NSW,-32.965,151.685,Lake Macquarie,14650
2290,DUDLEY,NSW,-32.99,151.718,Lake Macquarie,14650
2290,GATESHEAD,NSW,-32.982,151.693,Lake Macquarie,14650
2290,HILLSBOROUGH,NSW,-32.9618812,151.6727998,Lake Macquarie,14650
2290,KAHIBAH,NSW,-32.9634578,151.7107954,Lake Macquarie,14650
2290,MOUNT HUTTON,NSW,-32.982,151.671,Lake Macquarie,14650
2290,REDHEAD,NSW,-33.009833,151.7151801,Lake Macquarie,14650
2290,TINGIRA HEIGHTS,NSW,-32.996,151.66,Lake Macquarie,14650
2290,WHITEBRIDGE,NSW,-32.9698546,151.7210265,Lake Macquarie,14650
2291,MEREWETHER,NSW,-32.942778,151.7525,Newcastle,15900
2291,MEREWETHER HEIGHTS,NSW,-32.949,151.735,Newcastle,15900
2291,THE JUNCTION,NSW,-32.940278,151.758889,Newcastle,15900
2292,BROADMEADOW,NSW,-32.9251756,151.7341816,Newcastle,15900
2292,HAMILTON NORTH,NSW,-32.915,151.736,Newcastle,15900
2293,MARYVILLE,NSW,-32.9120591,151.7546471,Newcastle,15900
2293,WICKHAM,NSW,-32.924,151.76,Newcastle,15900
2294,CARRINGTON,NSW,-32.9123334,151.7663428,Newcastle,15900
2295,FERN BAY,NSW,-32.873889,151.795,Port Stephens,16400
2295,STOCKTON,NSW,-32.915,151.784444,Port Stephens,16400
2296,ISLINGTON,NSW,-32.9125002,151.7458759,Newcastle,15900
2297,TIGHES HILL,NSW,-32.9050024,151.7575709,Newcastle,15900
2298,GEORGETOWN,NSW,-32.9089158,151.7312581,Newcastle,15900
2298,WARATAH,NSW,-32.905278,151.725,Newcastle,15900
2298,WARATAH WEST,NSW,-32.901,151.715,Newcastle,15900
2299,Glen InnesLAMBTON,NSW,-32.903611,151.694167,Newcastle,15900
2299,JESMOND,NSW,-32.903611,151.694167,Newcastle,15900
2299,LAMBTON,NSW,-32.9135384,151.7078724,Newcastle,15900
2299,NORTH LAMBTON,NSW,-32.904,151.704,Newcastle,15900
2300,BAR BEACH,NSW,-32.94,151.767778,Newcastle,15900
2300,COOKS HILL,NSW,-32.9338,151.7696,Newcastle,15900
2300,NEWCASTLE,NSW,-32.9272155,151.7795013,Newcastle,15900
2300,NEWCASTLE EAST,NSW,-32.9266611,151.7904676,Newcastle,15900
2300,THE HILL,NSW,-32.931667,151.776111,Newcastle,15900
2302,NEWCASTLE WEST,NSW,-32.9264461,151.7604948,Newcastle,15900
2303,HAMILTON,NSW,-32.9228628,151.7458759,Newcastle,15900
2303,HAMILTON DC,NSW,-32.9222,151.748,Newcastle,15900
2303,HAMILTON EAST,NSW,-32.925,151.754,Newcastle,15900
2303,HAMILTON SOUTH,NSW,-32.931,151.751,Newcastle,15900
2304,KOORAGANG,NSW,-32.887377,151.7736914,Newcastle,15900
2304,MAYFIELD,NSW,-32.89742,151.73643,Newcastle,15900
2304,MAYFIELD,NSW,-32.8974,151.736,Newcastle,15900
2304,MAYFIELD EAST,NSW,-32.898,151.75,Newcastle,15900
2304,MAYFIELD NORTH,NSW,-32.89,151.743,Newcastle,15900
2304,MAYFIELD WEST,NSW,-32.89,151.726,Newcastle,15900
2304,SANDGATE,NSW,-32.867778,151.706111,Newcastle,15900
2304,WARABROOK,NSW,-32.881667,151.717778,Newcastle,15900
2305,KOTARA EAST,NSW,-32.9433965,151.6976421,Lake Macquarie,14650
2305,NEW LAMBTON,NSW,-32.927778,151.710833,Lake Macquarie,14650
2305,NEW LAMBTON HEIGHTS,NSW,-32.9273592,151.6903352,Lake Macquarie,14650
2306,WINDALE,NSW,-32.9908543,151.680106,Lake Macquarie,14650
2307,SHORTLAND,NSW,-32.879801,151.6917966,Newcastle,15900
2308,CALLAGHAN,NSW,-32.8930342,151.7034879,Newcastle,15900
2308,NEWCASTLE UNIVERSITY,NSW,-32.8927718,151.7041775,Newcastle,15900
2309,DANGAR,NSW,-33.54142,151.2381,Narrabri,15750
2310,HUNTER REGION MC,NSW,-32.1932,151.701,Dungog,12700
2311,ALLYNBROOK,NSW,-32.3483914,151.5304157,Dungog,12700
2311,BINGLEBURRA,NSW,-32.380926,151.6238565,Dungog,12700
2311,BONNINGTON PARK,NSW,-32.2612,151.467,Dungog,12700
2311,CARRABOLLA,NSW,-32.2770887,151.4402642,Dungog,12700
2311,EAST GRESFORD,NSW,-32.4373849,151.5576217,Dungog,12700
2311,ECCLESTON,NSW,-32.2847532,151.5059398,Dungog,12700
2311,GRESFORD,NSW,-32.4373849,151.5576217,Dungog,12700
2311,HALTON,NSW,-32.3203775,151.5504682,Dungog,12700
2311,LEWINSBROOK,NSW,-32.4365485,151.5663175,Dungog,12700
2311,LOSTOCK,NSW,-32.3123081,151.4592345,Dungog,12700
2311,MOUNT RIVERS,NSW,-32.3764953,151.4665313,Dungog,12700
2311,UPPER ALLYN,NSW,-32.1681325,151.5022211,Dungog,12700
2312,MINIMBAH,NSW,-32.1610459,152.3741183,Mid-Coast,15240
2312,NABIAC,NSW,-32.1,152.383333,Mid-Coast,15240
2314,WILLIAMTOWN RAAF,NSW,-32.7936021,151.8515015,Port Stephens,16400
2315,CORLETTE,NSW,-32.724722,152.114722,Port Stephens,16400
2315,FINGAL BAY,NSW,-32.750155,152.163187,Port Stephens,16400
2315,GAN GAN,NSW,-32.752,152.121,Port Stephens,16400
2315,NELSON BAY,NSW,-32.715,152.151111,Port Stephens,16400
2315,SHOAL BAY,NSW,-32.7257353,152.175002,Port Stephens,16400
2316,ANNA BAY,NSW,-32.766667,152.083333,Port Stephens,16400
2316,BOAT HARBOUR,NSW,-32.7844827,152.110421,Port Stephens,16400
2316,BOBS FARM,NSW,-32.776389,151.9725,Port Stephens,16400
2316,FISHERMANS BAY,NSW,-32.787778,152.09,Port Stephens,16400
2316,ONE MILE,NSW,-32.766667,152.112667,Port Stephens,16400
2316,TAYLORS BEACH,NSW,-32.751111,152.067778,Port Stephens,16400
2317,SALAMANDER BAY,NSW,-32.729167,152.089444,Port Stephens,16400
2317,SOLDIERS POINT,NSW,-32.706667,152.067778,Port Stephens,16400
2318,CAMPVALE,NSW,-32.7647398,151.8521561,Port Stephens,16400
2318,FERODALE,NSW,-32.6839485,151.8431153,Port Stephens,16400
2318,FULLERTON COVE,NSW,-32.843333,151.826389,Port Stephens,16400
2318,MEDOWIE,NSW,-32.739172,151.8804077,Port Stephens,16400
2318,OYSTER COVE,NSW,-32.7416523,151.9550446,Port Stephens,16400
2318,SALT ASH,NSW,-32.794444,151.922222,Port Stephens,16400
2318,WILLIAMTOWN,NSW,-32.815,151.842778,Port Stephens,16400
2319,LEMON TREE PASSAGE,NSW,-32.7325,152.038333,Port Stephens,16400
2319,MALLABULA,NSW,-32.735,152.01,Port Stephens,16400
2319,TANILBA BAY,NSW,-32.737222,151.998333,Port Stephens,16400
2319,TILLIGERRY CREEK,NSW,-32.7594,151.99,Port Stephens,16400
2320,ABERGLASSLYN,NSW,-32.694656,151.534608,Dungog,12700
2320,ALLANDALE,NSW,-32.715,151.417778,Dungog,12700
2320,ANAMBAH,NSW,-32.673333,151.492778,Dungog,12700
2320,BOLWARRA,NSW,-32.7092375,151.5778481,Dungog,12700
2320,BOLWARRA HEIGHTS,NSW,-32.7,151.584722,Dungog,12700
2320,FARLEY,NSW,-32.730556,151.516667,Dungog,12700
2320,GLEN OAK,NSW,-32.614155,151.7111006,Dungog,12700
2320,GOSFORTH,NSW,-32.648611,151.484722,Dungog,12700
2320,HILLSBOROUGH,NSW,-32.634783,151.4756528,Dungog,12700
2320,HORSESHOE BEND,NSW,-32.734167,151.563889,Dungog,12700
2320,KEINBAH,NSW,-32.7592376,151.402695,Dungog,12700
2320,LARGS,NSW,-32.701,151.601,Dungog,12700
2320,LORN,NSW,-32.7266681,151.5749274,Dungog,12700
2320,LOUTH PARK,NSW,-32.765694,151.5544836,Dungog,12700
2320,MAITLAND,NSW,-32.7383988,151.5492182,Dungog,12700
2320,MAITLAND NORTH,NSW,-32.7383988,151.5492182,Dungog,12700
2320,MAITLAND VALE,NSW,-32.672368,151.5544836,Dungog,12700
2320,MELVILLE,NSW,-32.6741085,151.5194431,Dungog,12700
2320,MINDARIBBA,NSW,-32.6557378,151.58442,Dungog,12700
2320,MOUNT DEE,NSW,-32.7404265,151.5413426,Dungog,12700
2320,OAKHAMPTON,NSW,-32.7030502,151.5632449,Dungog,12700
2320,OAKHAMPTON HEIGHTS,NSW,-32.7088882,151.5501032,Dungog,12700
2320,POKOLBIN,NSW,-32.798333,151.284444,Dungog,12700
2320,ROSEBROOK,NSW,-32.6470745,151.5097634,Dungog,12700
2320,ROTHBURY,NSW,-32.75,151.333333,Dungog,12700
2320,RUTHERFORD,NSW,-32.715278,151.525,Dungog,12700
2320,SOUTH MAITLAND,NSW,-32.742778,151.563889,Dungog,12700
2320,TELARAH,NSW,-32.724167,151.531111,Dungog,12700
2320,WALLALONG,NSW,-32.698333,151.651111,Dungog,12700
2320,WINDELLA,NSW,-32.698889,151.480556,Dungog,12700
2321,BERRY PARK,NSW,-32.7500843,151.6596494,Port Stephens,16400
2321,BUTTERWICK,NSW,-32.6509537,151.6362736,Port Stephens,16400
2321,CLARENCE TOWN,NSW,-32.585028,151.77775,Port Stephens,16400
2321,CLIFTLEIGH,NSW,-32.7900049,151.5165234,Port Stephens,16400
2321,DUCKENFIELD,NSW,-32.7331905,151.6859512,Port Stephens,16400
2321,DUNS CREEK,NSW,-32.604417,151.655278,Port Stephens,16400
2321,GILLIESTON HEIGHTS,NSW,-32.765,151.534444,Port Stephens,16400
2321,GLEN MARTIN,NSW,-32.5382469,151.8211768,Port Stephens,16400
2321,GLEN WILLIAM,NSW,-32.5256471,151.8021006,Port Stephens,16400
2321,HARPERS HILL,NSW,-32.7003978,151.4056127,Port Stephens,16400
2321,HEDDON GRETA,NSW,-32.8086335,151.5073246,Port Stephens,16400
2321,HINTON,NSW,-32.716667,151.65,Port Stephens,16400
2321,IONA,NSW,-32.6632,151.602,Port Stephens,16400
2321,LOCHINVAR,NSW,-32.7,151.45,Port Stephens,16400
2321,LUSKINTYRE,NSW,-32.6614075,151.4260379,Port Stephens,16400
2321,MORPETH,NSW,-32.726111,151.631667,Port Stephens,16400
2321,OSWALD,NSW,-32.69,151.417778,Port Stephens,16400
2321,PHOENIX PARK,NSW,-32.7151003,151.6333518,Port Stephens,16400
2321,RAWORTH,NSW,-32.7249192,151.6099796,Port Stephens,16400
2321,WINDERMERE,NSW,-32.6817,151.443,Port Stephens,16400
2321,WOERDEN,NSW,-32.5388,151.705,Port Stephens,16400
2321,WOODVILLE,NSW,-32.675833,151.609639,Port Stephens,16400
2322,BERESFIELD,NSW,-32.799,151.635,Cessnock,11720
2322,BLACK HILL,NSW,-32.84,151.612,Cessnock,11720
2322,CHISHOLM,NSW,-32.7547,151.636,Cessnock,11720
2322,HEXHAM,NSW,-32.8475204,151.6901851,Cessnock,11720
2322,LENAGHAN,NSW,-32.848,151.629,Cessnock,11720
2322,STOCKRINGTON,NSW,-32.857083,151.6030984,Cessnock,11720
2322,TARRO,NSW,-32.808972,151.656083,Cessnock,11720
2322,THORNTON,NSW,-32.783333,151.641667,Cessnock,11720
2322,TOMAGO,NSW,-32.8278598,151.7283347,Cessnock,11720
2322,WOODBERRY,NSW,-32.79,151.667778,Cessnock,11720
2323,ASHTONFIELD,NSW,-32.766667,151.6,Lake Macquarie,14650
2323,BRUNKERVILLE,NSW,-32.956667,151.476111,Lake Macquarie,14650
2323,BUCHANAN,NSW,-32.833333,151.533333,Lake Macquarie,14650
2323,BUTTAI,NSW,-32.8311769,151.557404,Lake Macquarie,14650
2323,EAST MAITLAND,NSW,-32.749,151.576,Lake Macquarie,14650
2323,FOUR MILE CREEK,NSW,-32.7961,151.583,Lake Macquarie,14650
2323,FREEMANS WATERHOLE,NSW,-33.0004175,151.4807611,Lake Macquarie,14650
2323,GREEN HILLS,NSW,-32.749,151.576,Lake Macquarie,14650
2323,GREENHILLS,NSW,-32.749,151.576,Lake Macquarie,14650
2323,METFORD,NSW,-32.7664015,151.6099796,Lake Macquarie,14650
2323,METFORD DC,NSW,-32.7664,151.61,Lake Macquarie,14650
2323,MOUNT VINCENT,NSW,-32.923576,151.5019256,Lake Macquarie,14650
2323,MULBRING,NSW,-32.906667,151.492778,Lake Macquarie,14650
